country_code,year,co2_index,country_name
FRA,1992,96.66087274723264,France
FRA,1993,91.71164577806239,France
FRA,1994,90.31195682005306,France
FRA,1995,92.45265757936146,France
FRA,1996,96.72491080413504,France
FRA,1997,94.43783734333547,France
FRA,1998,100.21041075839356,France
FRA,1999,98.62775592352027,France
FRA,2000,98.10630317445795,France
FRA,2001,99.05772573415058,France
FRA,2002,97.52996066233646,France
FRA,2003,99.07602232183697,France
FRA,2004,99.24069161101454,France
FRA,2005,100.0,France
FRA,2006,97.50251578080687,France
FRA,2007,95.12395938157535,France
FRA,2008,93.98042265117556,France
FRA,2009,90.44918122770103,France
FRA,2010,91.48293843198243,France
FRA,2011,88.94886103741652,France
FRA,2012,89.79965236483395,France
FRA,2013,90.0558045924435,France
FRA,2014,81.04473515689324,France
FRA,2015,82.49016558411856,France
FRA,2016,83.45988473149758,France
FRA,2017,84.51193852346537,France
FRA,2018,81.7491537828195,France
FRA,2019,79.80056719421827,France
FRA,2020,70.64312505717683,France
FRA,2021,79.57185984813833,France
FRA,2022,76.96459610282682,France
FRA,2023,70.80779434635441,France
FRA,2024,68.94154240234197,France
GBR,1990,103.33811916726489,United Kingdom
GBR,1991,105.35714285714286,United Kingdom
GBR,1992,102.98815506101937,United Kingdom
GBR,1993,99.81155778894473,United Kingdom
GBR,1994,98.42067480258436,United Kingdom
GBR,1995,96.64393395549175,United Kingdom
GBR,1996,100.41277817659729,United Kingdom
GBR,1997,96.28499641062454,United Kingdom
GBR,1998,96.77853553481694,United Kingdom
GBR,1999,96.29396984924622,United Kingdom
GBR,2000,97.9181622397703,United Kingdom
GBR,2001,100.69095477386934,United Kingdom
GBR,2002,98.03481694185211,United Kingdom
GBR,2003,100.34996410624551,United Kingdom
GBR,2004,100.33201722900216,United Kingdom
GBR,2005,100.0,United Kingdom
GBR,2006,100.24228284278536,United Kingdom
GBR,2007,98.14249820531228,United Kingdom
GBR,2008,95.47738693467338,United Kingdom
GBR,2009,86.48600143575018,United Kingdom
GBR,2010,89.73438621679828,United Kingdom
GBR,2011,82.44795405599426,United Kingdom
GBR,2012,86.6116295764537,United Kingdom
GBR,2013,84.05419956927494,United Kingdom
GBR,2014,76.70495333811917,United Kingdom
GBR,2015,73.88729361091171,United Kingdom
GBR,2016,69.82232591529073,United Kingdom
GBR,2017,67.6597272074659,United Kingdom
GBR,2018,66.43933955491745,United Kingdom
GBR,2019,63.87293610911702,United Kingdom
GBR,2020,56.75699928212491,United Kingdom
GBR,2021,60.2745872218234,United Kingdom
GBR,2022,57.57358219669777,United Kingdom
GBR,2023,54.54055994257,United Kingdom
GBR,2024,52.997128499641065,United Kingdom
ISR,1990,55.814224188103836,Israel
ISR,1991,56.68723082295426,Israel
ISR,1992,60.470259573972776,Israel
ISR,1993,66.41834477942032,Israel
ISR,1994,71.19078104993598,Israel
ISR,1995,76.32406006285647,Israel
ISR,1996,80.03724828308695,Israel
ISR,1997,83.76207659178209,Israel
ISR,1998,83.87847747642883,Israel
ISR,1999,86.25305552322197,Israel
ISR,2000,93.28366895588407,Israel
ISR,2001,95.47200558724246,Israel
ISR,2002,100.79152601559773,Israel
ISR,2003,103.74810848562448,Israel
ISR,2004,104.05075078570599,Israel
ISR,2005,100.0,Israel
ISR,2006,105.45920148993133,Israel
ISR,2007,109.31207077173785,Israel
ISR,2008,109.6729135141427,Israel
ISR,2009,108.60202537539286,Israel
ISR,2010,116.40088464672331,Israel
ISR,2011,114.82947270399255,Israel
ISR,2012,125.43359329530905,Israel
ISR,2013,110.16179722965896,Israel
ISR,2014,106.07612617855895,Israel
ISR,2015,108.89302758700967,Israel
ISR,2016,107.47293679431964,Israel
ISR,2017,108.71842626003958,Israel
ISR,2018,101.50157141194273,Israel
ISR,2019,104.85391688976837,Israel
ISR,2020,98.13758584565242,Israel
ISR,2021,96.98521708764987,Israel
ISR,2022,101.36189035036666,Israel
ISR,2023,95.9608893027587,Israel
ISR,2024,95.57676638342451,Israel
ITA,1990,85.31432497423566,Italy
ITA,1991,85.09103400893164,Italy
ITA,1992,84.53280659567159,Italy
ITA,1993,83.88010992785985,Italy
ITA,1994,82.92682926829269,Italy
ITA,1995,87.88217107523188,Italy
ITA,1996,87.23806252147028,Italy
ITA,1997,87.9165235314325,Italy
ITA,1998,90.22672621092408,Italy
ITA,1999,91.52353143249742,Italy
ITA,2000,92.11611130195809,Italy
ITA,2001,92.05599450360701,Italy
ITA,2002,93.59326691858469,Italy
ITA,2003,97.55238749570594,Italy
ITA,2004,99.68223978014427,Italy
ITA,2005,100.0,Italy
ITA,2006,98.4111989007214,Italy
ITA,2007,96.71934043284095,Italy
ITA,2008,93.96255582274132,Italy
ITA,2009,84.06904843696324,Italy
ITA,2010,85.88114050154586,Italy
ITA,2011,84.15492957746478,Italy
ITA,2012,80.333218825146,Italy
ITA,2013,73.9608381999313,Italy
ITA,2014,69.92442459635865,Italy
ITA,2015,72.22603916180007,Italy
ITA,2016,71.3500515286843,Italy
ITA,2017,70.43112332531777,Italy
ITA,2018,69.47784266575061,Italy
ITA,2019,67.76880796976984,Italy
ITA,2020,60.082445894881474,Italy
ITA,2021,66.76399862590175,Italy
ITA,2022,67.47681209206458,Italy
ITA,2023,61.739951906561316,Italy
ITA,2024,59.82480247337685,Italy
JPN,1990,88.85057471264368,Japan
JPN,1991,89.81800766283524,Japan
JPN,1992,90.66091954022988,Japan
JPN,1993,90.06704980842912,Japan
JPN,1994,94.46360153256705,Japan
JPN,1995,95.32567049808428,Japan
JPN,1996,96.49425287356321,Japan
JPN,1997,95.64176245210727,Japan
JPN,1998,92.43295019157087,Japan
JPN,1999,95.72796934865899,Japan
JPN,2000,97.04022988505747,Japan
JPN,2001,96.11111111111111,Japan
JPN,2002,99.18582375478925,Japan
JPN,2003,99.87547892720305,Japan
JPN,2004,99.36781609195401,Japan
JPN,2005,100.0,Japan
JPN,2006,98.13218390804597,Japan
JPN,2007,101.18773946360153,Japan
JPN,2008,95.54597701149424,Japan
JPN,2009,91.0632183908046,Japan
JPN,2010,95.78544061302682,Japan
JPN,2011,100.56513409961684,Japan
JPN,2012,103.9750957854406,Japan
JPN,2013,104.99042145593869,Japan
JPN,2014,100.76628352490422,Japan
JPN,2015,97.5191570881226,Japan
JPN,2016,96.33141762452107,Japan
JPN,2017,95.08620689655172,Japan
JPN,2018,91.68582375478927,Japan
JPN,2019,88.6015325670498,Japan
JPN,2020,83.75478927203065,Japan
JPN,2021,85.08620689655172,Japan
JPN,2022,82.99808429118775,Japan
JPN,2023,79.75095785440614,Japan
JPN,2024,78.84099616858238,Japan
KOR,1990,49.592716818399616,South Korea
KOR,1991,55.258744609487294,South Korea
KOR,1992,60.122184954480105,South Korea
KOR,1993,66.14758025874461,South Korea
KOR,1994,71.28653569717297,South Korea
KOR,1995,77.19214183037852,South Korea
KOR,1996,82.81025395304263,South Korea
KOR,1997,86.97891710589363,South Korea
KOR,1998,74.55678006708193,South Korea
KOR,1999,82.39099185433638,South Korea
KOR,2000,89.4705318639195,South Korea
KOR,2001,91.84235745088644,South Korea
KOR,2002,94.90896022999522,South Korea
KOR,2003,96.32247244849064,South Korea
KOR,2004,100.37134643028271,South Korea
KOR,2005,100.0,South Korea
KOR,2006,101.20987062769524,South Korea
KOR,2007,104.94729276473407,South Korea
KOR,2008,107.31911835170101,South Korea
KOR,2009,109.1998083373263,South Korea
KOR,2010,119.78917105893628,South Korea
KOR,2011,126.24580737901294,South Korea
KOR,2012,126.19789171058935,South Korea
KOR,2013,126.89266890273119,South Korea
KOR,2014,123.55055103018687,South Korea
KOR,2015,126.09008145663631,South Korea
KOR,2016,125.9343555342597,South Korea
KOR,2017,129.6597987541926,South Korea
KOR,2018,135.03833253473886,South Korea
KOR,2019,129.82750359367512,South Korea
KOR,2020,120.8672735984667,South Korea
KOR,2021,125.9343555342597,South Korea
KOR,2022,121.2625778629612,South Korea
KOR,2023,118.00431241015812,South Korea
KOR,2024,117.39338763775756,South Korea
NLD,1990,90.14974024651116,Netherlands
NLD,1991,93.52144239584395,Netherlands
NLD,1992,92.82876642558826,Netherlands
NLD,1993,95.18182744219212,Netherlands
NLD,1994,94.9984720383009,Netherlands
NLD,1995,97.68768462870531,Netherlands
NLD,1996,103.3615157380055,Netherlands
NLD,1997,98.98135886727107,Netherlands
NLD,1998,99.18508709381685,Netherlands
NLD,1999,96.10879087297545,Netherlands
NLD,2000,96.51624732606703,Netherlands
NLD,2001,99.46012019965366,Netherlands
NLD,2002,99.61291636956301,Netherlands
NLD,2003,101.39553835183865,Netherlands
NLD,2004,102.4141794845676,Netherlands
NLD,2005,100.0,Netherlands
NLD,2006,97.45339716817764,Netherlands
NLD,2007,97.90159926657839,Netherlands
NLD,2008,98.30905571966997,Netherlands
NLD,2009,95.52816542731996,Netherlands
NLD,2010,101.86411327289395,Netherlands
NLD,2011,94.55026993990016,Netherlands
NLD,2012,93.7455434450443,Netherlands
NLD,2013,93.02230824080675,Netherlands
NLD,2014,88.55047366812673,Netherlands
NLD,2015,93.40939187124377,Netherlands
NLD,2016,93.97983090557197,Netherlands
NLD,2017,92.31944585922379,Netherlands
NLD,2018,89.70153814811043,Netherlands
NLD,2019,86.61505551594173,Netherlands
NLD,2020,77.2435570948355,Netherlands
NLD,2021,79.5354996434756,Netherlands
NLD,2022,71.6614036874809,Netherlands
NLD,2023,66.31353774065396,Netherlands
NLD,2024,64.08271365997759,Netherlands
NOR,1990,79.5285359801489,Norway
NOR,1991,75.14098804421387,Norway
NOR,1992,83.55515452289646,Norway
NOR,1993,88.3825851567787,Norway
NOR,1994,92.9731558763817,Norway
NOR,1995,90.92036995262802,Norway
NOR,1996,93.6837356192195,Norway
NOR,1997,98.77058425445522,Norway
NOR,1998,103.50778254004061,Norway
NOR,1999,107.75998195353036,Norway
NOR,2000,92.26257613354387,Norway
NOR,2001,95.29663884502594,Norway
NOR,2002,94.19129257838937,Norway
NOR,2003,101.63546131288068,Norway
NOR,2004,103.13557410331605,Norway
NOR,2005,100.0,Norway
NOR,2006,102.81976088427702,Norway
NOR,2007,104.46650124069481,Norway
NOR,2008,107.60207534401083,Norway
NOR,2009,107.18475073313785,Norway
NOR,2010,112.79043537108053,Norway
NOR,2011,110.25265057523121,Norway
NOR,2012,109.83532596435823,Norway
NOR,2013,111.70764719151818,Norway
NOR,2014,112.20392510715091,Norway
NOR,2015,112.4520640649673,Norway
NOR,2016,110.32032483645386,Norway
NOR,2017,109.92555831265508,Norway
NOR,2018,108.41416647868263,Norway
NOR,2019,105.65080081209115,Norway
NOR,2020,101.48883374689828,Norway
NOR,2021,102.16557635912476,Norway
NOR,2022,100.33837130611323,Norway
NOR,2023,96.51477554703361,Norway
NOR,2024,89.97293029551095,Norway
NZL,1990,64.64637340800289,New Zealand
NZL,1991,65.58576461024298,New Zealand
NZL,1992,70.75241622256345,New Zealand
NZL,1993,69.60527504290489,New Zealand
NZL,1994,70.5085358142896,New Zealand
NZL,1995,70.69822057628036,New Zealand
NZL,1996,73.9499593532653,New Zealand
NZL,1997,80.61602384608437,New Zealand
NZL,1998,79.30629572757655,New Zealand
NZL,1999,83.43419745280464,New Zealand
NZL,2000,85.95429500496795,New Zealand
NZL,2001,92.3674464817993,New Zealand
NZL,2002,92.06937042724236,New Zealand
NZL,2003,97.66055460211363,New Zealand
NZL,2004,96.1159786830458,New Zealand
NZL,2005,100.0,New Zealand
NZL,2006,100.22581519284617,New Zealand
NZL,2007,96.72116339987355,New Zealand
NZL,2008,99.3044892060338,New Zealand
NZL,2009,90.67834883930992,New Zealand
NZL,2010,90.32607713846988,New Zealand
NZL,2011,88.14921867943276,New Zealand
NZL,2012,93.32490289946708,New Zealand
NZL,2013,92.61132689007317,New Zealand
NZL,2014,92.74681600578089,New Zealand
NZL,2015,93.2345768223286,New Zealand
NZL,2016,90.1002619456237,New Zealand
NZL,2017,95.59208743564267,New Zealand
NZL,2018,94.64366362568875,New Zealand
NZL,2019,98.13928281094752,New Zealand
NZL,2020,91.16610965585765,New Zealand
NZL,2021,92.29518562008853,New Zealand
NZL,2022,85.53879505013097,New Zealand
NZL,2023,83.75033872278928,New Zealand
NZL,2024,85.34911028814018,New Zealand
SWE,1990,106.78403980480336,Sweden
SWE,1991,108.87953305903741,Sweden
SWE,1992,114.13261888814468,Sweden
SWE,1993,113.62549038369534,Sweden
SWE,1994,117.6633814945938,Sweden
SWE,1995,116.75437757152424,Sweden
SWE,1996,127.99732083054253,Sweden
SWE,1997,115.40522438044205,Sweden
SWE,1998,117.3571906994546,Sweden
SWE,1999,115.08946512295472,Sweden
SWE,2000,106.61180748253756,Sweden
SWE,2001,104.91818964692374,Sweden
SWE,2002,108.15232992058176,Sweden
SWE,2003,110.72624629222084,Sweden
SWE,2004,107.2624629222084,Sweden
SWE,2005,100.0,Sweden
SWE,2006,96.97636589800018,Sweden
SWE,2007,93.74222562434215,Sweden
SWE,2008,91.51277389723471,Sweden
SWE,2009,85.09233566165916,Sweden
SWE,2010,95.6846234810066,Sweden
SWE,2011,88.36474978470959,Sweden
SWE,2012,83.08295856855803,Sweden
SWE,2013,79.944502918381,Sweden
SWE,2014,77.09310113864701,Sweden
SWE,2015,77.06439575160272,Sweden
SWE,2016,75.85876949574202,Sweden
SWE,2017,75.13156635728637,Sweden
SWE,2018,70.51956750550187,Sweden
SWE,2019,69.5722897330399,Sweden
SWE,2020,67.01751028609702,Sweden
SWE,2021,72.09836379293847,Sweden
SWE,2022,66.27117022294517,Sweden
SWE,2023,64.49143622619845,Sweden
SWE,2024,70.44301980671706,Sweden
USA,1990,84.21546546546546,United States
USA,1991,83.55855855855856,United States
USA,1992,84.82545045045045,United States
USA,1993,86.84309309309309,United States
USA,1994,88.09121621621621,United States
USA,1995,88.96396396396395,United States
USA,1996,91.71358858858859,United States
USA,1997,96.41516516516516,United States
USA,1998,97.2316066066066,United States
USA,1999,97.56006006006005,United States
USA,2000,100.46921921921923,United States
USA,2001,99.98123123123123,United States
USA,2002,97.2316066066066,United States
USA,2003,98.37650150150151,United States
USA,2004,99.74662162162163,United States
USA,2005,100.0,United States
USA,2006,98.23573573573574,United States
USA,2007,99.70908408408408,United States
USA,2008,96.65915915915916,United States
USA,2009,89.7897897897898,United States
USA,2010,93.84384384384384,United States
USA,2011,89.92117117117117,United States
USA,2012,85.97034534534535,United States
USA,2013,88.3445945945946,United States
USA,2014,88.48536036036036,United States
USA,2015,86.4207957957958,United States
USA,2016,84.83483483483484,United States
USA,2017,83.48348348348348,United States
USA,2018,86.10172672672672,United States
USA,2019,83.19256756756756,United States
USA,2020,74.65277777777779,United States
USA,2021,79.76726726726726,United States
USA,2022,80.79016516516516,United States
USA,2023,77.37424924924925,United States
USA,2024,77.71208708708708,United States
