country_code,year,price_to_income,country_name
USA,1993,107.806125790347,United States
USA,1994,107.552632923032,United States
USA,1995,106.097071604574,United States
USA,1996,105.079117001388,United States
USA,1997,103.900626274673,United States
USA,1998,103.293550355129,United States
USA,1999,105.820596588495,United States
USA,2000,106.311519117791,United States
USA,2001,109.32772192977,United States
USA,2002,112.589744699335,United States
USA,2003,116.627958282082,United States
USA,2004,121.78541066097,United States
USA,2005,130.804365863298,United States
USA,2006,131.346124930792,United States
USA,2007,126.437520053483,United States
USA,2008,111.689089241532,United States
USA,2009,105.74362243379,United States
USA,2010,99.5834941554578,United States
USA,2011,91.4597056679922,United States
USA,2012,90.3273374572,United States
USA,2013,97.4258134384013,United States
USA,2014,98.1603505209493,United States
USA,2015,100.0,United States
USA,2016,103.326581616069,United States
USA,2017,105.237183238815,United States
USA,2018,106.274687728632,United States
USA,2019,107.237195813271,United States
USA,2020,107.414786835061,United States
USA,2021,115.873264472854,United States
USA,2022,131.630538188847,United States
USA,2023,127.185073336715,United States
USA,2024,128.118252262554,United States
USA,2025,127.084577876383,United States
