geography,geo_level,year,group,count,share
Saskatchewan,province,2006,Latin American,2120,0.28
Saskatchewan,province,2011,Latin American,2665,0.33
Saskatchewan,province,2016,Latin American,3505,0.41
Saskatchewan,province,2021,Latin American,4740,0.54
Saskatchewan,province,2006,Not a visible minority,734525,96.61
Saskatchewan,province,2011,Not a visible minority,765275,94.19
Saskatchewan,province,2016,Not a visible minority,771750,90.02
Saskatchewan,province,2021,Not a visible minority,764795,86.64
Saskatchewan,province,2006,South Asian,4070,0.54
Saskatchewan,province,2011,South Asian,8910,1.1
Saskatchewan,province,2016,South Asian,22040,2.57
Saskatchewan,province,2021,South Asian,33480,3.79
Yukon,province,2006,All visible minorities,895,3.7
Yukon,province,2011,All visible minorities,1520,5.53
Yukon,province,2016,All visible minorities,2285,7.91
Yukon,province,2021,All visible minorities,3975,12.13
Yukon,province,2006,Arab,15,0.06
Yukon,province,2011,Arab,0,0.0
Yukon,province,2016,Arab,15,0.05
Yukon,province,2021,Arab,20,0.06
Yukon,province,2006,Black,110,0.46
Yukon,province,2011,Black,75,0.27
Yukon,province,2016,Black,195,0.68
Yukon,province,2021,Black,385,1.17
Yukon,province,2006,Chinese,210,0.87
Yukon,province,2011,Chinese,285,1.04
Yukon,province,2016,Chinese,310,1.07
Yukon,province,2021,Chinese,500,1.53
Yukon,province,2006,Filipino,150,0.62
Yukon,province,2011,Filipino,510,1.85
Yukon,province,2016,Filipino,840,2.91
Yukon,province,2021,Filipino,1495,4.56
Yukon,province,2006,Latin American,70,0.29
Yukon,province,2011,Latin American,85,0.31
Yukon,province,2016,Latin American,110,0.38
Yukon,province,2021,Latin American,195,0.59
Yukon,province,2006,Not a visible minority,23265,96.3
Yukon,province,2011,Not a visible minority,25980,94.49
Yukon,province,2016,Not a visible minority,26595,92.1
Yukon,province,2021,Not a visible minority,28805,87.87
Yukon,province,2006,South Asian,150,0.62
Yukon,province,2011,South Asian,275,1.0
Yukon,province,2016,South Asian,430,1.49
Yukon,province,2021,South Asian,920,2.81
