hood_id,name,population,auto_theft,bike_theft,break_enter,theft_from_mv,robbery,assault,theft_over,shooting,homicide,year
158,Islington,27977,171.56950378418,46.466739654541,293.097900390625,142.974578857422,39.3180122375488,389.605743408203,53.6154708862305,3.57436466217041,3.57436466217041,2025
157,Bendale South,11539,294.652923583984,8.66626262664795,77.9963607788086,329.317962646484,95.3288879394531,684.634704589844,8.66626262664795,8.66626262664795,0.0,2025
109,Caledonia-Fairbank,10682,280.846282958984,18.7230854034424,121.700057983398,159.146224975586,74.8923416137695,552.330993652344,18.7230854034424,9.36154270172119,0.0,2025
108,Briar Hill-Belgravia,16362,262.804046630859,30.5586109161377,207.798553466797,146.681335449219,73.3406677246094,684.512878417969,48.8937797546387,12.2234449386597,0.0,2025
107,Oakwood Village,23504,199.965957641602,51.0551414489746,106.364875793457,140.401626586914,12.7637853622437,646.698425292969,12.7637853622437,4.25459480285645,0.0,2025
106,Humewood-Cedarvale,16538,133.026962280273,36.2800827026367,211.633819580078,108.84024810791,42.3267631530762,471.641082763672,18.1400413513184,12.0933609008789,0.0,2025
105,Lawrence Park North,16574,96.5367431640625,30.1677322387695,235.308319091797,174.972854614258,42.2348251342773,265.476043701172,18.1006393432617,0.0,0.0,2025
103,Lawrence Park South,16984,176.636840820313,17.6636829376221,288.5068359375,88.3184204101563,35.3273658752441,200.188415527344,41.215259552002,0.0,0.0,2025
102,Forest Hill North,13826,72.3274993896484,21.6982498168945,159.120498657227,79.5602493286133,7.23274993896484,412.266754150391,50.6292495727539,0.0,0.0,2025
101,Forest Hill South,12216,106.417816162109,40.9299278259277,327.439422607422,130.975769042969,73.6738739013672,196.463653564453,73.6738739013672,0.0,0.0,2025
100,Yonge-Eglinton,14709,115.575500488281,54.3884696960449,135.971176147461,54.3884696960449,95.1798248291016,713.848693847656,101.978378295898,0.0,0.0,2025
99,Mount Pleasant East,19611,224.363876342773,30.5950736999512,203.967163085938,107.08275604248,10.1983585357666,336.545806884766,45.8926124572754,0.0,0.0,2025
98,Rosedale-Moore Park,23046,199.600799560547,138.852722167969,455.610504150391,182.244201660156,86.782958984375,1080.44775390625,65.0872192382813,0.0,0.0,2025
97,Yonge-St.Clair,15507,64.4870071411133,64.4870071411133,374.024627685547,116.076606750488,25.7948017120361,270.845428466797,32.2435035705566,0.0,0.0,2025
96,Casa Loma,13631,73.362190246582,80.6984100341797,322.793640136719,102.707061767578,29.3448753356934,564.888854980469,36.681095123291,14.6724376678467,0.0,2025
95,Annex,38487,116.92259979248,210.460678100586,387.143707275391,220.853790283203,80.5466766357422,1080.88439941406,114.324317932129,5.19655990600586,5.19655990600586,2025
94,Wychwood,15375,188.617889404297,65.0406494140625,234.146347045898,130.081298828125,26.0162601470947,721.951232910156,32.5203247070313,0.0,13.0081300735474,2025
92,Corso Italia-Davenport,14171,197.586624145508,70.566650390625,197.586624145508,324.606597900391,91.7366485595703,994.98974609375,35.2833251953125,7.05666494369507,0.0,2025
91,Weston-Pelham Park,12105,123.915740966797,66.0883941650391,190.004135131836,404.791412353516,57.8273429870605,611.317626953125,24.7831478118896,8.26104927062988,8.26104927062988,2025
90,Junction Area,16077,236.362503051758,105.741119384766,304.783233642578,578.466125488281,74.6407928466797,908.129638671875,87.080924987793,6.22006607055664,0.0,2025
121,Oakridge,15593,160.328353881836,32.0656700134277,230.872833251953,198.807159423828,57.7182083129883,1276.21374511719,44.8919372558594,12.826268196106,0.0,2025
120,Clairlea-Birchmount,30603,287.553497314453,6.53530693054199,189.523895263672,290.821166992188,49.0148010253906,1303.79370117188,84.9589920043945,9.80296039581299,0.0,2025
119,Wexford/Maryvale,31024,425.47705078125,45.1263542175293,254.641571044922,441.593597412109,125.709129333496,1128.15881347656,83.8060836791992,32.2331085205078,0.0,2025
118,Tam O'Shanter-Sullivan,32021,209.237686157227,9.36885166168213,124.918022155762,256.081939697266,96.8114700317383,446.581939697266,34.3524551391602,12.4918022155762,3.12295055389404,2025
116,Steeles,25699,140.083267211914,3.89120197296143,178.99528503418,112.844856262207,54.4768295288086,225.689712524414,23.3472118377686,0.0,0.0,2025
115,Mount Dennis,14409,152.682357788086,6.9401068687439,124.921920776367,180.442779541016,83.2812805175781,562.148681640625,13.8802137374878,13.8802137374878,6.9401068687439,2025
114,Lambton Baby Point,8614,92.8720703125,11.6090087890625,34.8270263671875,46.43603515625,69.654052734375,243.789184570313,11.6090087890625,0.0,0.0,2025
113,Weston,22158,239.191268920898,4.51304292678833,180.521713256836,135.39128112793,31.5912990570068,875.5302734375,36.1043434143066,18.0521717071533,0.0,2025
112,Beechborough-Greenbrook,8089,247.24934387207,37.08740234375,111.26220703125,148.349609375,148.349609375,692.298156738281,37.08740234375,12.3624677658081,0.0,2025
111,Rockcliffe-Smythe,24102,157.663269042969,24.8941993713379,132.769058227539,224.047790527344,74.6826019287109,742.676940917969,37.3413009643555,16.5961322784424,0.0,2025
110,Keelesdale-Eglinton West,12670,189.423843383789,7.89265966415405,110.49723815918,236.779800415039,71.033935546875,418.310974121094,23.6779804229736,23.6779804229736,0.0,2025
80,Palmerston-Little Italy,14054,113.846588134766,277.501068115234,256.154846191406,142.308242797852,113.846588134766,654.617919921875,28.4616470336914,7.11541175842285,0.0,2025
79,University,8216,182.570587158203,718.111022949219,730.282348632813,352.969818115234,133.885101318359,1740.50634765625,121.713729858398,0.0,12.1713733673096,2025
78,Kensington-Chinatown,22801,118.415855407715,390.333770751953,442.963012695313,850.839904785156,192.973999023438,2017.45532226563,219.288635253906,21.9288635253906,0.0,2025
74,North St.James Town,23408,85.4408721923828,106.801094055176,153.793579101563,136.70539855957,76.8967895507813,1281.61315917969,38.4483947753906,4.27204370498657,0.0,2025
73,Moss Park,29415,81.5910263061523,200.577941894531,350.161468505859,275.369720458984,166.581680297852,2226.75512695313,64.5928955078125,3.39962601661682,3.39962601661682,2025
72,Regent Park,16775,95.3800277709961,119.225036621094,166.915054321289,125.18628692627,83.4575271606445,947.839050292969,11.9225034713745,5.96125173568726,0.0,2025
71,Cabbagetown-South St.James Town,13073,91.7922439575195,160.636428833008,321.272857666016,229.480606079102,145.33772277832,1078.55883789063,22.9480609893799,0.0,0.0,2025
70,South Riverdale,31735,217.425552368164,94.5328521728516,264.691986083984,349.771545410156,69.324089050293,828.737976074219,88.2306594848633,3.15109491348267,0.0,2025
69,Blake-Jones,8195,146.430755615234,36.6076889038086,97.6204986572266,36.6076889038086,48.8102493286133,658.938354492188,48.8102493286133,12.2025623321533,0.0,2025
68,North Riverdale,12219,106.39168548584,106.39168548584,294.623138427734,270.071197509766,81.8397598266602,662.902038574219,24.5519275665283,8.18397617340088,16.3679523468018,2025
67,Playter Estates-Danforth,8427,249.199005126953,142.399429321289,237.332382202148,711.997131347656,59.3330955505371,1400.26110839844,35.5998573303223,11.8666191101074,0.0,2025
66,Danforth,10245,263.543182373047,39.0434341430664,185.456314086914,312.347473144531,68.3260116577148,1561.73742675781,9.7608585357666,0.0,9.7608585357666,2025
65,Greenwood-Coxwell,15496,148.425399780273,103.252449035645,135.518844604492,232.318023681641,58.0795059204102,671.140930175781,25.8131122589111,6.45327806472778,6.45327806472778,2025
64,Woodbine Corridor,13722,65.5881042480469,21.8627014160156,123.888648986816,131.176208496094,21.8627014160156,728.756713867188,43.7254028320313,0.0,0.0,2025
63,The Beaches,23784,163.975784301758,67.2721176147461,151.362258911133,243.861419677734,25.2270431518555,525.563415527344,50.4540863037109,0.0,0.0,2025
62,East End-Danforth,25118,147.304718017578,63.6993408203125,195.079223632813,195.079223632813,51.7557144165039,796.241760253906,39.8120880126953,3.98120880126953,0.0,2025
61,Taylor-Massey,16609,192.666625976563,24.0833282470703,144.499969482422,210.729125976563,78.2708206176758,788.72900390625,24.0833282470703,0.0,0.0,2025
60,Woodbine-Lumsden,8625,173.913040161133,23.1884059906006,69.5652160644531,243.478256225586,23.1884059906006,672.463745117188,46.3768119812012,11.5942029953003,11.5942029953003,2025
59,Danforth East York,18410,184.682235717773,27.1591529846191,86.9092864990234,239.000549316406,10.8636608123779,434.546447753906,21.7273216247559,10.8636608123779,0.0,2025
58,Old East York,10072,238.28434753418,0.0,99.2851486206055,268.069885253906,59.5710868835449,655.281982421875,49.6425743103027,9.92851448059082,0.0,2025
89,Runnymede-Bloor West Village,11091,306.554870605469,27.048957824707,108.195831298828,198.359024047852,81.1468734741211,549.995483398438,54.0979156494141,0.0,0.0,2025
88,High Park North,25519,74.4543304443359,74.4543304443359,133.23405456543,152.827301025391,43.1051368713379,677.92626953125,27.4305419921875,3.91864895820618,3.91864895820618,2025
87,High Park-Swansea,25763,89.2753143310547,73.7491760253906,229.010589599609,128.090667724609,46.578426361084,465.784271240234,23.289213180542,7.76307106018066,0.0,2025
86,Roncesvalles,16605,102.378799438477,102.378799438477,252.93586730957,150.557067871094,66.2451095581055,939.47607421875,6.02228260040283,0.0,0.0,2025
85,South Parkdale,26221,72.4610061645508,110.598373413086,240.265441894531,205.941802978516,68.6472702026367,1140.30737304688,45.7648468017578,7.62747430801392,3.81373715400696,2025
84,Little Portugal,18297,120.238288879395,153.030548095703,180.357437133789,191.288192749023,32.7922592163086,726.895141601563,49.1883926391602,10.9307537078857,0.0,2025
83,Dufferin Grove,12577,111.314300537109,206.7265625,270.334747314453,278.285766601563,111.314300537109,1224.45739746094,87.4612350463867,0.0,0.0,2025
81,Trinity-Bellwoods,17112,75.9700775146484,187.003265380859,350.631134033203,280.504913330078,58.4385223388672,946.704040527344,70.1262283325195,5.84385204315186,0.0,2025
47,Don Valley Village,31066,206.013000488281,12.8758125305176,93.3496398925781,157.728713989258,103.006500244141,563.316833496094,45.0653457641602,0.0,0.0,2025
46,Pleasant View,16533,127.018692016602,6.04850912094116,90.7276382446289,187.503784179688,48.3880729675293,375.007568359375,60.4850921630859,0.0,0.0,2025
