country_code,country_name,year,old_age_dependency
NZL,New Zealand,1966,14.0888372961022
NZL,New Zealand,1967,14.1098586464822
NZL,New Zealand,1968,14.1687447459544
NZL,New Zealand,1969,14.2133752294865
NZL,New Zealand,1970,14.2526315412319
NZL,New Zealand,1971,14.2983266580999
NZL,New Zealand,1972,14.3309357800691
NZL,New Zealand,1973,14.3226149348924
NZL,New Zealand,1974,14.3100434114333
NZL,New Zealand,1975,14.3631043880559
NZL,New Zealand,1976,14.4997253176619
NZL,New Zealand,1977,14.6963063282738
NZL,New Zealand,1978,14.9504937259834
NZL,New Zealand,1979,15.2166295660329
NZL,New Zealand,1980,15.4210572425146
NZL,New Zealand,1981,15.5884905298635
NZL,New Zealand,1982,15.6802867134429
NZL,New Zealand,1983,15.6606694550501
NZL,New Zealand,1984,15.6723218789996
NZL,New Zealand,1985,15.7988889845917
NZL,New Zealand,1986,15.9849879834097
NZL,New Zealand,1987,16.1680335310918
NZL,New Zealand,1988,16.3700602785207
NZL,New Zealand,1989,16.6083241830017
NZL,New Zealand,1990,16.8070373048837
NZL,New Zealand,1991,17.0000592672132
NZL,New Zealand,1992,17.2119285989186
NZL,New Zealand,1993,17.3874742548375
NZL,New Zealand,1994,17.5157831120385
NZL,New Zealand,1995,17.5807085754227
NZL,New Zealand,1996,17.593944760845
NZL,New Zealand,1997,17.6155379652876
NZL,New Zealand,1998,17.7080334005183
NZL,New Zealand,1999,17.8288554803869
NZL,New Zealand,2000,17.9566040126047
NZL,New Zealand,2001,18.0351793804176
NZL,New Zealand,2002,17.9791501574303
NZL,New Zealand,2003,17.8932482081008
NZL,New Zealand,2004,17.9141789860523
NZL,New Zealand,2005,18.0933255033569
NZL,New Zealand,2006,18.3835244892547
NZL,New Zealand,2007,18.6808900919833
NZL,New Zealand,2008,18.9451589272481
NZL,New Zealand,2009,19.2389924605967
NZL,New Zealand,2010,19.6257473951267
NZL,New Zealand,2011,20.1578640618866
NZL,New Zealand,2012,20.8469164498031
NZL,New Zealand,2013,21.5103919586934
NZL,New Zealand,2014,21.9495465903295
NZL,New Zealand,2015,22.19947581423
NZL,New Zealand,2016,22.4064082834941
NZL,New Zealand,2017,22.6385427078457
NZL,New Zealand,2018,22.9438718100433
NZL,New Zealand,2019,23.3497382681178
NZL,New Zealand,2020,23.8994019908703
NZL,New Zealand,2021,24.6518721915918
NZL,New Zealand,2022,25.335904849847
NZL,New Zealand,2023,25.9130557569472
NZL,New Zealand,2024,26.5835872639118
NZL,New Zealand,2025,27.2956905295051
SWE,Sweden,1960,17.8505429818329
SWE,Sweden,1961,18.0678630459309
SWE,Sweden,1962,18.2913268533951
SWE,Sweden,1963,18.5382349810437
SWE,Sweden,1964,18.8047080535595
SWE,Sweden,1965,19.0805279156338
SWE,Sweden,1966,19.4071981424598
SWE,Sweden,1967,19.8119212974113
SWE,Sweden,1968,20.2113435245059
SWE,Sweden,1969,20.5369763556926
SWE,Sweden,1970,20.875210489372
SWE,Sweden,1971,21.3215869863338
SWE,Sweden,1972,21.8614202121595
SWE,Sweden,1973,22.4384425302219
SWE,Sweden,1974,23.0179655474946
SWE,Sweden,1975,23.5396839521722
SWE,Sweden,1976,23.9827034412636
SWE,Sweden,1977,24.4106293706294
SWE,Sweden,1978,24.8237344627243
SWE,Sweden,1979,25.1599096475145
SWE,Sweden,1980,25.405969235539
SWE,Sweden,1981,25.6053856335131
SWE,Sweden,1982,25.8268674133842
SWE,Sweden,1983,26.060617210034
SWE,Sweden,1984,26.2842320461601
SWE,Sweden,1985,26.6795438725602
SWE,Sweden,1986,27.1562855325792
SWE,Sweden,1987,27.4443837410972
SWE,Sweden,1988,27.5807388754853
SWE,Sweden,1989,27.6361561128722
SWE,Sweden,1990,27.6561684116705
SWE,Sweden,1991,27.6619500747735
SWE,Sweden,1992,27.6478095425352
SWE,Sweden,1993,27.591652523688
SWE,Sweden,1994,27.4878724953056
SWE,Sweden,1995,27.4153441068761
SWE,Sweden,1996,27.3792518283507
SWE,Sweden,1997,27.3197418396748
SWE,Sweden,1998,27.2044427474685
SWE,Sweden,1999,27.0291249142647
SWE,Sweden,2000,26.8475311972297
SWE,Sweden,2001,26.6863289164713
SWE,Sweden,2002,26.5412299506534
SWE,Sweden,2003,26.4427480233419
SWE,Sweden,2004,26.442314262132
SWE,Sweden,2005,26.4522212617259
SWE,Sweden,2006,26.4367796779893
SWE,Sweden,2007,26.5513268122714
SWE,Sweden,2008,26.8884679255461
SWE,Sweden,2009,27.415109016476
SWE,Sweden,2010,28.0678481775443
SWE,Sweden,2011,28.8039533939967
SWE,Sweden,2012,29.54390167558
SWE,Sweden,2013,30.2305596879473
SWE,Sweden,2014,30.8305807153804
SWE,Sweden,2015,31.2879485730226
SWE,Sweden,2016,31.5367498330485
SWE,Sweden,2017,31.6718061292206
SWE,Sweden,2018,31.8428077110083
SWE,Sweden,2019,32.0375957516213
SWE,Sweden,2020,32.2486474551443
SWE,Sweden,2021,32.4952203120634
SWE,Sweden,2022,32.7201622048024
SWE,Sweden,2023,33.0094345926113
SWE,Sweden,2024,33.318802678057
SWE,Sweden,2025,33.5244658785065
USA,United States,1960,14.7427696451078
USA,United States,1961,14.9711987347931
USA,United States,1962,15.0932153425972
USA,United States,1963,15.1694036662243
USA,United States,1964,15.2563479320732
USA,United States,1965,15.419929222508
USA,United States,1966,15.5528071925399
USA,United States,1967,15.6012434524047
USA,United States,1968,15.6389759472135
USA,United States,1969,15.6739363185792
USA,United States,1970,15.7435273079017
USA,United States,1971,15.7811696004728
USA,United States,1972,15.7777878295872
USA,United States,1973,15.7918325915771
USA,United States,1974,15.829417867161
USA,United States,1975,15.9083681021902
USA,United States,1976,16.005044310248
USA,United States,1977,16.1268909631678
USA,United States,1978,16.2813945236776
USA,United States,1979,16.4609229189532
USA,United States,1980,16.6499295764096
USA,United States,1981,16.8167648214624
USA,United States,1982,16.9894245727119
USA,United States,1983,17.1804048251666
USA,United States,1984,17.3743318988695
USA,United States,1985,17.5524383516584
USA,United States,1986,17.7446279953188
USA,United States,1987,17.9724033119361
USA,United States,1988,18.1979013836392
USA,United States,1989,18.421452784448
USA,United States,1990,18.6100156974836
USA,United States,1991,18.7322176665282
USA,United States,1992,18.8275637177324
USA,United States,1993,18.8776723146371
USA,United States,1994,18.8772452721545
USA,United States,1995,18.85231492932
USA,United States,1996,18.7899520724332
USA,United States,1997,18.691144716405
USA,United States,1998,18.5586822344828
USA,United States,1999,18.4157916799817
USA,United States,2000,18.2830920355624
USA,United States,2001,18.1676411697448
USA,United States,2002,18.079339479754
USA,United States,2003,18.0184918687108
USA,United States,2004,17.9845813057707
USA,United States,2005,17.9650845675822
USA,United States,2006,18.0083520321117
USA,United States,2007,18.1910875918401
USA,United States,2008,18.4701116102864
USA,United States,2009,18.7656318387163
USA,United States,2010,19.0418604669438
USA,United States,2011,19.4049702529798
USA,United States,2012,19.9302811207122
USA,United States,2013,20.4832955299099
USA,United States,2014,21.0076984289538
USA,United States,2015,21.5197559000692
USA,United States,2016,22.0373346516862
USA,United States,2017,22.5932962845748
USA,United States,2018,23.1963174833129
USA,United States,2019,23.8484503417279
USA,United States,2020,24.5240792753717
USA,United States,2021,25.1969130224674
USA,United States,2022,25.9509135075492
USA,United States,2023,26.8291042617551
USA,United States,2024,27.690572743003
USA,United States,2025,28.5012566906904
