country_code,year,current_account,country_name
NZL,2002,-2.14745936989118,New Zealand
NZL,2003,-2.39307958477509,New Zealand
NZL,2004,-4.5186920120602,New Zealand
NZL,2005,-6.97991272807615,New Zealand
NZL,2006,-7.01324976889938,New Zealand
NZL,2007,-6.67152361871499,New Zealand
NZL,2008,-7.66698272229247,New Zealand
NZL,2009,-2.23441888166103,New Zealand
NZL,2010,-2.21628118025067,New Zealand
NZL,2011,-2.77389583470113,New Zealand
NZL,2012,-3.89099521715579,New Zealand
NZL,2013,-3.02443340190774,New Zealand
NZL,2014,-3.08917040063258,New Zealand
NZL,2015,-2.66773663195805,New Zealand
NZL,2016,-2.05064167734901,New Zealand
NZL,2017,-2.86394375305278,New Zealand
NZL,2018,-4.21210526831787,New Zealand
NZL,2019,-2.84131312569178,New Zealand
NZL,2020,-1.24548182241015,New Zealand
NZL,2021,-5.51589370189593,New Zealand
NZL,2022,-8.57288667489294,New Zealand
NZL,2023,-6.18465334083855,New Zealand
NZL,2024,-4.62328212296973,New Zealand
NZL,2025,-3.58980173498566,New Zealand
NZL,2026,-3.99435873444123,New Zealand
SWE,1975,-0.38817089802329,Sweden
SWE,1976,-1.77234979056174,Sweden
SWE,1977,-2.19702449481365,Sweden
SWE,1978,-0.188015456295848,Sweden
SWE,1979,-1.87905152525124,Sweden
SWE,1980,-3.03236539230583,Sweden
SWE,1981,-2.19231619586989,Sweden
SWE,1982,-3.00026110634132,Sweden
SWE,1983,-0.709916489000869,Sweden
SWE,1984,0.666093781615503,Sweden
SWE,1985,-1.02127248740657,Sweden
SWE,1986,0.617341860815426,Sweden
SWE,1987,0.155558625350639,Sweden
SWE,1988,-0.237207831182801,Sweden
SWE,1989,-1.42737391688015,Sweden
SWE,1990,-2.40052475837986,Sweden
SWE,1991,-1.71728050723603,Sweden
SWE,1992,-2.63442538201494,Sweden
SWE,1993,-1.25235876024953,Sweden
SWE,1994,1.00565724814678,Sweden
SWE,1995,3.12972773994273,Sweden
SWE,1996,3.25839701167201,Sweden
SWE,1997,3.7932512307345,Sweden
SWE,1998,3.49895518599453,Sweden
SWE,1999,3.82223133469667,Sweden
SWE,2000,3.81151359439849,Sweden
SWE,2001,4.59771581650129,Sweden
SWE,2002,4.34681357080568,Sweden
SWE,2003,5.79415783448429,Sweden
SWE,2004,5.95140138123584,Sweden
SWE,2005,5.97334531655818,Sweden
SWE,2006,8.08850447370338,Sweden
SWE,2007,8.06367193615913,Sweden
SWE,2008,7.76380790728048,Sweden
SWE,2009,5.92976344124842,Sweden
SWE,2010,5.89048553866033,Sweden
SWE,2011,5.47664528566317,Sweden
SWE,2012,5.48958253159596,Sweden
SWE,2013,4.69975892074631,Sweden
SWE,2014,3.4640203833432,Sweden
SWE,2015,2.71713040759792,Sweden
SWE,2016,2.05195626297451,Sweden
SWE,2017,2.17691927891517,Sweden
SWE,2018,2.10997507970957,Sweden
SWE,2019,5.20859342312619,Sweden
SWE,2020,5.66427155930931,Sweden
SWE,2021,6.23373892738602,Sweden
SWE,2022,3.99821390134165,Sweden
SWE,2023,6.21660203787367,Sweden
SWE,2024,6.86497495410571,Sweden
SWE,2025,6.07547529467717,Sweden
SWE,2026,4.37893501966724,Sweden
USA,1960,0.520666006308282,United States
USA,1961,0.679817452472142,United States
USA,1962,0.560337726012404,United States
USA,1963,0.692287962299877,United States
USA,1964,0.996988143233768,United States
USA,1965,0.731250343110394,United States
USA,1966,0.372750030350483,United States
USA,1967,0.300015262404337,United States
USA,1968,0.0651679456629031,United States
USA,1969,0.0389145207175602,United States
USA,1970,0.216992193778035,United States
USA,1971,-0.123191853713322,United States
USA,1972,-0.453205035993721,United States
USA,1973,0.5007801450284,United States
USA,1974,0.126711503210661,United States
USA,1975,1.07507544935768,United States
USA,1976,0.229154017067784,United States
USA,1977,-0.688674600410697,United States
USA,1978,-0.643944890683413,United States
USA,1979,-0.0110378374212186,United States
USA,1980,0.081055300818935,United States
USA,1981,0.15687356687414,United States
USA,1982,-0.165470954845614,United States
USA,1983,-1.06479392818427,United States
USA,1984,-2.33657798888155,United States
USA,1985,-2.72319730406717,United States
USA,1986,-3.21370765012258,United States
USA,1987,-3.30903901551244,United States
USA,1988,-2.31376748851032,United States
USA,1989,-1.76342458703276,United States
USA,1990,-1.32421744936753,United States
USA,1991,0.047011030176088,United States
USA,1992,-0.791586035808249,United States
USA,1993,-1.23664469727859,United States
USA,1994,-1.66883564160433,United States
USA,1995,-1.48658020418668,United States
USA,1996,-1.54553596321027,United States
USA,1997,-1.64056122069786,United States
USA,1998,-2.37305912645757,United States
USA,1999,-2.97584766879482,United States
USA,2000,-3.92077730926845,United States
USA,2001,-3.72413196119535,United States
USA,2002,-4.17331395724807,United States
USA,2003,-4.55894297792698,United States
USA,2004,-5.20488508993563,United States
USA,2005,-5.74599800892647,United States
USA,2006,-5.91105710124575,United States
USA,2007,-5.08869316475415,United States
USA,2008,-4.71583967263607,United States
USA,2009,-2.62278792771874,United States
USA,2010,-2.87069461426964,United States
USA,2011,-2.91865279860746,United States
USA,2012,-2.57279913768757,United States
USA,2013,-2.01127522489352,United States
USA,2014,-2.10161911921609,United States
USA,2015,-2.23259675215416,United States
USA,2016,-2.10698126990828,United States
USA,2017,-1.87442932240436,United States
USA,2018,-2.12520838763924,United States
USA,2019,-2.05182627478117,United States
USA,2020,-2.77656226422098,United States
USA,2021,-3.61900796334496,United States
USA,2022,-3.81173941195468,United States
USA,2023,-3.33675793377255,United States
USA,2024,-4.04566688571734,United States
USA,2025,-3.62787665779794,United States
USA,2026,-3.09338661171293,United States
