country_code,date,unemployment_rate,country_name
AUS,1978-02-01,6.6445476,Australia
AUS,1978-03-01,6.3027929,Australia
AUS,1978-04-01,6.2673341,Australia
AUS,1978-05-01,6.2094368,Australia
AUS,1978-06-01,6.3037779,Australia
AUS,1978-07-01,6.2220319,Australia
AUS,1978-08-01,6.4900928,Australia
AUS,1978-09-01,6.2565949,Australia
AUS,1978-10-01,6.163136,Australia
AUS,1978-11-01,6.3311166,Australia
AUS,1978-12-01,6.4057412,Australia
AUS,1979-01-01,6.3721998,Australia
AUS,1979-02-01,6.2569962,Australia
AUS,1979-03-01,6.3030908,Australia
AUS,1979-04-01,6.4982245,Australia
AUS,1979-05-01,6.2036693,Australia
AUS,1979-06-01,6.2514837,Australia
AUS,1979-07-01,6.2723442,Australia
AUS,1979-08-01,6.1179971,Australia
AUS,1979-09-01,6.2315825,Australia
AUS,1979-10-01,6.3835485,Australia
AUS,1979-11-01,6.0448684,Australia
AUS,1979-12-01,6.120384,Australia
AUS,1980-01-01,6.1471997,Australia
AUS,1980-02-01,5.9984711,Australia
AUS,1980-03-01,5.9365635,Australia
AUS,1980-04-01,6.1145116,Australia
AUS,1980-05-01,6.2458265,Australia
AUS,1980-06-01,6.3231088,Australia
AUS,1980-07-01,6.075107,Australia
AUS,1980-08-01,6.176958,Australia
AUS,1980-09-01,6.1402862,Australia
AUS,1980-10-01,6.054927,Australia
AUS,1980-11-01,5.8502391,Australia
AUS,1980-12-01,6.0512482,Australia
AUS,1981-01-01,5.9158971,Australia
AUS,1981-02-01,5.6162794,Australia
AUS,1981-03-01,5.7459247,Australia
AUS,1981-04-01,5.5546552,Australia
AUS,1981-05-01,5.5886458,Australia
AUS,1981-06-01,5.3741994,Australia
AUS,1981-07-01,5.8254015,Australia
AUS,1981-08-01,5.8459966,Australia
AUS,1981-09-01,5.8113959,Australia
AUS,1981-10-01,5.8722408,Australia
AUS,1981-11-01,5.9950357,Australia
AUS,1981-12-01,6.0270685,Australia
AUS,1982-01-01,5.981328,Australia
AUS,1982-02-01,6.308119,Australia
AUS,1982-03-01,6.3227122,Australia
AUS,1982-04-01,6.3330132,Australia
AUS,1982-05-01,6.5925308,Australia
AUS,1982-06-01,6.7668197,Australia
AUS,1982-07-01,6.8807787,Australia
AUS,1982-08-01,7.0112467,Australia
AUS,1982-09-01,7.4286775,Australia
AUS,1982-10-01,8.2946113,Australia
AUS,1982-11-01,8.6793485,Australia
AUS,1982-12-01,9.4020038,Australia
AUS,1983-01-01,9.2973811,Australia
AUS,1983-02-01,9.6582803,Australia
AUS,1983-03-01,9.9510394,Australia
AUS,1983-04-01,10.1517474,Australia
AUS,1983-05-01,10.3227254,Australia
AUS,1983-06-01,10.2038464,Australia
AUS,1983-07-01,10.5152626,Australia
AUS,1983-08-01,10.2187202,Australia
AUS,1983-09-01,10.3371097,Australia
AUS,1983-10-01,10.0075893,Australia
AUS,1983-11-01,9.6540259,Australia
AUS,1983-12-01,9.4572236,Australia
AUS,1984-01-01,9.4946864,Australia
AUS,1984-02-01,9.3852827,Australia
AUS,1984-03-01,9.2075348,Australia
AUS,1984-04-01,9.369832,Australia
AUS,1984-05-01,8.9361887,Australia
AUS,1984-06-01,9.095939,Australia
AUS,1984-07-01,8.9140212,Australia
AUS,1984-08-01,8.8281848,Australia
AUS,1984-09-01,8.7341526,Australia
AUS,1984-10-01,8.6949087,Australia
AUS,1984-11-01,8.6788811,Australia
AUS,1984-12-01,8.5192436,Australia
AUS,1985-01-01,8.5522056,Australia
AUS,1985-02-01,8.3889364,Australia
AUS,1985-03-01,8.6643513,Australia
AUS,1985-04-01,8.4013117,Australia
AUS,1985-05-01,8.3754268,Australia
AUS,1985-06-01,8.571155,Australia
AUS,1985-07-01,8.3036562,Australia
AUS,1985-08-01,8.1551146,Australia
AUS,1985-09-01,8.0567662,Australia
AUS,1985-10-01,7.848112,Australia
AUS,1985-11-01,7.949979,Australia
AUS,1985-12-01,7.7841454,Australia
AUS,1986-01-01,7.8061588,Australia
AUS,1986-02-01,8.0022727,Australia
AUS,1986-03-01,7.9251958,Australia
AUS,1986-04-01,7.900099,Australia
AUS,1986-05-01,7.8460846,Australia
AUS,1986-06-01,7.6530685,Australia
AUS,1986-07-01,8.1089229,Australia
AUS,1986-08-01,8.2387834,Australia
AUS,1986-09-01,8.3375323,Australia
AUS,1986-10-01,8.3091923,Australia
AUS,1986-11-01,8.3185666,Australia
AUS,1986-12-01,8.3626593,Australia
AUS,1987-01-01,8.1867621,Australia
AUS,1987-02-01,8.2102628,Australia
AUS,1987-03-01,8.4328566,Australia
AUS,1987-04-01,8.2995115,Australia
AUS,1987-05-01,8.2013019,Australia
AUS,1987-06-01,8.0080734,Australia
AUS,1987-07-01,8.075897,Australia
AUS,1987-08-01,8.104873,Australia
AUS,1987-09-01,7.7547017,Australia
AUS,1987-10-01,8.0850615,Australia
AUS,1987-11-01,7.9307801,Australia
AUS,1987-12-01,7.727391,Australia
AUS,1988-01-01,7.6305006,Australia
AUS,1988-02-01,7.4161937,Australia
AUS,1988-03-01,7.5008198,Australia
AUS,1988-04-01,7.912099,Australia
AUS,1988-05-01,7.4506418,Australia
AUS,1988-06-01,7.5765163,Australia
AUS,1988-07-01,6.7573368,Australia
AUS,1988-08-01,7.0681952,Australia
AUS,1988-09-01,6.9337936,Australia
AUS,1988-10-01,6.8171734,Australia
AUS,1988-11-01,6.6123722,Australia
AUS,1988-12-01,6.8319119,Australia
AUS,1989-01-01,6.8054279,Australia
AUS,1989-02-01,6.637076,Australia
AUS,1989-03-01,6.3439587,Australia
AUS,1989-04-01,6.199557,Australia
AUS,1989-05-01,6.2791482,Australia
AUS,1989-06-01,6.0111972,Australia
AUS,1989-07-01,6.0436471,Australia
AUS,1989-08-01,5.9437405,Australia
AUS,1989-09-01,6.0303653,Australia
AUS,1989-10-01,5.9235051,Australia
AUS,1989-11-01,5.786368,Australia
AUS,1989-12-01,5.8476209,Australia
AUS,1990-01-01,6.1102883,Australia
AUS,1990-02-01,6.3911165,Australia
AUS,1990-03-01,6.1878778,Australia
AUS,1990-04-01,6.2786825,Australia
AUS,1990-05-01,6.5038866,Australia
AUS,1990-06-01,6.6079668,Australia
AUS,1990-07-01,7.0931467,Australia
AUS,1990-08-01,7.2114683,Australia
AUS,1990-09-01,7.3735486,Australia
AUS,1990-10-01,7.6367067,Australia
AUS,1990-11-01,7.9456878,Australia
AUS,1990-12-01,8.0187312,Australia
AUS,1991-01-01,8.3999536,Australia
AUS,1991-02-01,8.6163905,Australia
AUS,1991-03-01,9.1852915,Australia
AUS,1991-04-01,9.8603419,Australia
AUS,1991-05-01,9.5022254,Australia
AUS,1991-06-01,9.5470498,Australia
AUS,1991-07-01,9.6850199,Australia
AUS,1991-08-01,9.7865651,Australia
AUS,1991-09-01,10.0319604,Australia
AUS,1991-10-01,9.9870534,Australia
AUS,1991-11-01,10.1979216,Australia
AUS,1991-12-01,10.4734683,Australia
AUS,1992-01-01,10.3495816,Australia
AUS,1992-02-01,10.4049336,Australia
AUS,1992-03-01,10.4981078,Australia
AUS,1992-04-01,10.4705,Australia
AUS,1992-05-01,10.618885,Australia
AUS,1992-06-01,10.8102878,Australia
AUS,1992-07-01,11.1332585,Australia
AUS,1992-08-01,10.7230792,Australia
AUS,1992-09-01,10.6159335,Australia
AUS,1992-10-01,11.0910912,Australia
AUS,1992-11-01,11.13643,Australia
AUS,1992-12-01,11.217353,Australia
AUS,1993-01-01,10.8341256,Australia
AUS,1993-02-01,11.0144927,Australia
AUS,1993-03-01,10.8588122,Australia
AUS,1993-04-01,10.7653413,Australia
AUS,1993-05-01,10.7863634,Australia
AUS,1993-06-01,10.9923334,Australia
AUS,1993-07-01,10.9417249,Australia
AUS,1993-08-01,10.9840942,Australia
AUS,1993-09-01,10.7408015,Australia
AUS,1993-10-01,10.9573351,Australia
AUS,1993-11-01,10.9491592,Australia
AUS,1993-12-01,10.7565213,Australia
AUS,1994-01-01,10.5675922,Australia
AUS,1994-02-01,10.3991038,Australia
AUS,1994-03-01,10.3537697,Australia
AUS,1994-04-01,10.0619745,Australia
AUS,1994-05-01,9.766596,Australia
AUS,1994-06-01,9.8192835,Australia
AUS,1994-07-01,9.6302204,Australia
AUS,1994-08-01,9.4449606,Australia
AUS,1994-09-01,9.3535634,Australia
AUS,1994-10-01,9.0924321,Australia
AUS,1994-11-01,9.1428401,Australia
AUS,1994-12-01,8.9352377,Australia
AUS,1995-01-01,8.8548332,Australia
AUS,1995-02-01,8.8233691,Australia
AUS,1995-03-01,8.6169511,Australia
AUS,1995-04-01,8.2666014,Australia
AUS,1995-05-01,8.4741662,Australia
AUS,1995-06-01,8.3531071,Australia
AUS,1995-07-01,8.4259077,Australia
AUS,1995-08-01,8.3201004,Australia
AUS,1995-09-01,8.362196,Australia
AUS,1995-10-01,8.5749,Australia
AUS,1995-11-01,8.4518052,Australia
AUS,1995-12-01,8.1439924,Australia
AUS,1996-01-01,8.4511524,Australia
AUS,1996-02-01,8.3266804,Australia
AUS,1996-03-01,8.4208551,Australia
AUS,1996-04-01,8.5775354,Australia
AUS,1996-05-01,8.4138743,Australia
AUS,1996-06-01,8.2546093,Australia
AUS,1996-07-01,8.567294,Australia
AUS,1996-08-01,8.7185755,Australia
AUS,1996-09-01,8.5756635,Australia
AUS,1996-10-01,8.7591841,Australia
AUS,1996-11-01,8.4703411,Australia
AUS,1996-12-01,8.6303447,Australia
AUS,1997-01-01,8.5677291,Australia
AUS,1997-02-01,8.7025007,Australia
AUS,1997-03-01,8.591991,Australia
AUS,1997-04-01,8.5677311,Australia
AUS,1997-05-01,8.5470335,Australia
AUS,1997-06-01,8.3311856,Australia
AUS,1997-07-01,8.5889462,Australia
AUS,1997-08-01,8.4649861,Australia
AUS,1997-09-01,8.0672773,Australia
AUS,1997-10-01,8.0329461,Australia
AUS,1997-11-01,7.9866078,Australia
AUS,1997-12-01,7.9101646,Australia
AUS,1998-01-01,7.8656233,Australia
AUS,1998-02-01,7.7722186,Australia
AUS,1998-03-01,7.88316,Australia
AUS,1998-04-01,7.6033055,Australia
AUS,1998-05-01,7.7645313,Australia
AUS,1998-06-01,7.8322895,Australia
AUS,1998-07-01,7.9743753,Australia
AUS,1998-08-01,7.7552257,Australia
AUS,1998-09-01,7.6333117,Australia
AUS,1998-10-01,7.313428,Australia
AUS,1998-11-01,7.6257819,Australia
AUS,1998-12-01,7.1834585,Australia
AUS,1999-01-01,7.1183602,Australia
AUS,1999-02-01,7.1148923,Australia
AUS,1999-03-01,7.0123696,Australia
AUS,1999-04-01,6.9791785,Australia
AUS,1999-05-01,7.0246933,Australia
AUS,1999-06-01,6.6532404,Australia
AUS,1999-07-01,6.6749709,Australia
AUS,1999-08-01,6.9056512,Australia
AUS,1999-09-01,7.0409854,Australia
AUS,1999-10-01,6.7760832,Australia
AUS,1999-11-01,6.4398519,Australia
AUS,1999-12-01,6.6842263,Australia
AUS,2000-01-01,6.7663126,Australia
AUS,2000-02-01,6.6188034,Australia
AUS,2000-03-01,6.5647672,Australia
AUS,2000-04-01,6.376093,Australia
AUS,2000-05-01,6.4142145,Australia
AUS,2000-06-01,6.1148239,Australia
AUS,2000-07-01,5.9538323,Australia
AUS,2000-08-01,6.0511574,Australia
AUS,2000-09-01,5.9628185,Australia
AUS,2000-10-01,6.0094717,Australia
AUS,2000-11-01,6.2615368,Australia
AUS,2000-12-01,6.2436374,Australia
AUS,2001-01-01,6.137186,Australia
AUS,2001-02-01,6.5015271,Australia
AUS,2001-03-01,6.4583749,Australia
AUS,2001-04-01,6.7821474,Australia
AUS,2001-05-01,6.8927914,Australia
AUS,2001-06-01,6.9325403,Australia
AUS,2001-07-01,6.8796302,Australia
AUS,2001-08-01,6.8806243,Australia
AUS,2001-09-01,6.841205,Australia
AUS,2001-10-01,7.193082,Australia
AUS,2001-11-01,6.8825613,Australia
AUS,2001-12-01,6.8610044,Australia
AUS,2002-01-01,6.9151104,Australia
AUS,2002-02-01,6.5360212,Australia
AUS,2002-03-01,6.4299186,Australia
AUS,2002-04-01,6.3454004,Australia
AUS,2002-05-01,6.3723719,Australia
AUS,2002-06-01,6.4954877,Australia
AUS,2002-07-01,6.1795021,Australia
AUS,2002-08-01,6.348523,Australia
AUS,2002-09-01,6.3115805,Australia
AUS,2002-10-01,6.1278805,Australia
AUS,2002-11-01,6.1621887,Australia
AUS,2002-12-01,6.1816731,Australia
AUS,2003-01-01,6.0820035,Australia
AUS,2003-02-01,5.9545822,Australia
AUS,2003-03-01,6.1308558,Australia
AUS,2003-04-01,6.0296088,Australia
AUS,2003-05-01,6.0690022,Australia
AUS,2003-06-01,6.0543545,Australia
AUS,2003-07-01,6.127743,Australia
AUS,2003-08-01,5.817174,Australia
AUS,2003-09-01,5.7749212,Australia
AUS,2003-10-01,5.7831577,Australia
AUS,2003-11-01,5.6613134,Australia
AUS,2003-12-01,5.6808011,Australia
AUS,2004-01-01,5.5311586,Australia
AUS,2004-02-01,5.6426718,Australia
AUS,2004-03-01,5.4370987,Australia
AUS,2004-04-01,5.5072825,Australia
AUS,2004-05-01,5.3367653,Australia
AUS,2004-06-01,5.4629269,Australia
AUS,2004-07-01,5.5503567,Australia
AUS,2004-08-01,5.5162347,Australia
AUS,2004-09-01,5.3700353,Australia
AUS,2004-10-01,5.1224331,Australia
AUS,2004-11-01,5.1608539,Australia
AUS,2004-12-01,5.0679879,Australia
AUS,2005-01-01,5.0730205,Australia
AUS,2005-02-01,5.0839019,Australia
AUS,2005-03-01,5.1624365,Australia
AUS,2005-04-01,5.1221472,Australia
AUS,2005-05-01,5.0995393,Australia
AUS,2005-06-01,4.9496739,Australia
AUS,2005-07-01,4.9718124,Australia
AUS,2005-08-01,4.9004598,Australia
AUS,2005-09-01,5.001609,Australia
AUS,2005-10-01,5.0154636,Australia
AUS,2005-11-01,4.9377336,Australia
AUS,2005-12-01,5.0691919,Australia
AUS,2006-01-01,5.1617654,Australia
AUS,2006-02-01,5.1032613,Australia
AUS,2006-03-01,4.8668692,Australia
AUS,2006-04-01,4.9658685,Australia
AUS,2006-05-01,4.7983765,Australia
AUS,2006-06-01,4.8077841,Australia
AUS,2006-07-01,4.6564163,Australia
AUS,2006-08-01,4.7111583,Australia
AUS,2006-09-01,4.665315,Australia
AUS,2006-10-01,4.4629914,Australia
AUS,2006-11-01,4.5147976,Australia
AUS,2006-12-01,4.567432,Australia
AUS,2007-01-01,4.5532936,Australia
AUS,2007-02-01,4.6343297,Australia
AUS,2007-03-01,4.4596123,Australia
AUS,2007-04-01,4.3863187,Australia
AUS,2007-05-01,4.2647994,Australia
AUS,2007-06-01,4.3238712,Australia
AUS,2007-07-01,4.2528523,Australia
AUS,2007-08-01,4.2975523,Australia
AUS,2007-09-01,4.212652,Australia
AUS,2007-10-01,4.3261818,Australia
AUS,2007-11-01,4.4265391,Australia
AUS,2007-12-01,4.307721,Australia
AUS,2008-01-01,4.2223895,Australia
AUS,2008-02-01,3.979039,Australia
AUS,2008-03-01,4.0571513,Australia
AUS,2008-04-01,4.2659722,Australia
AUS,2008-05-01,4.2667138,Australia
AUS,2008-06-01,4.2433846,Australia
AUS,2008-07-01,4.2497948,Australia
AUS,2008-08-01,4.0135562,Australia
AUS,2008-09-01,4.2884271,Australia
AUS,2008-10-01,4.2902153,Australia
AUS,2008-11-01,4.4626451,Australia
AUS,2008-12-01,4.5693663,Australia
AUS,2009-01-01,4.9081168,Australia
AUS,2009-02-01,5.3026896,Australia
AUS,2009-03-01,5.7115599,Australia
AUS,2009-04-01,5.513991,Australia
AUS,2009-05-01,5.8124473,Australia
AUS,2009-06-01,5.8615303,Australia
AUS,2009-07-01,5.6718528,Australia
AUS,2009-08-01,5.7106057,Australia
AUS,2009-09-01,5.661008,Australia
AUS,2009-10-01,5.6240208,Australia
AUS,2009-11-01,5.5583509,Australia
AUS,2009-12-01,5.4904941,Australia
AUS,2010-01-01,5.2662449,Australia
AUS,2010-02-01,5.2984558,Australia
AUS,2010-03-01,5.4231124,Australia
AUS,2010-04-01,5.4997749,Australia
AUS,2010-05-01,5.2301737,Australia
AUS,2010-06-01,5.1443678,Australia
AUS,2010-07-01,5.2873432,Australia
AUS,2010-08-01,5.0261916,Australia
AUS,2010-09-01,5.0535668,Australia
AUS,2010-10-01,5.2857132,Australia
AUS,2010-11-01,5.1091626,Australia
AUS,2010-12-01,4.8764733,Australia
AUS,2011-01-01,5.0036784,Australia
AUS,2011-02-01,4.9723327,Australia
AUS,2011-03-01,4.9272726,Australia
AUS,2011-04-01,4.9607917,Australia
AUS,2011-05-01,5.01408,Australia
AUS,2011-06-01,4.9170883,Australia
AUS,2011-07-01,5.091958,Australia
AUS,2011-08-01,5.2609775,Australia
AUS,2011-09-01,5.2210942,Australia
AUS,2011-10-01,5.1887994,Australia
AUS,2011-11-01,5.2314392,Australia
AUS,2011-12-01,5.1966647,Australia
AUS,2012-01-01,5.0483187,Australia
AUS,2012-02-01,5.1924267,Australia
AUS,2012-03-01,5.1844303,Australia
AUS,2012-04-01,4.996296,Australia
AUS,2012-05-01,5.2016929,Australia
AUS,2012-06-01,5.163405,Australia
AUS,2012-07-01,5.1812454,Australia
AUS,2012-08-01,5.1452769,Australia
AUS,2012-09-01,5.4880438,Australia
AUS,2012-10-01,5.4120077,Australia
AUS,2012-11-01,5.2574797,Australia
AUS,2012-12-01,5.4326442,Australia
AUS,2013-01-01,5.3902105,Australia
AUS,2013-02-01,5.3953343,Australia
AUS,2013-03-01,5.6422001,Australia
AUS,2013-04-01,5.5909809,Australia
AUS,2013-05-01,5.6113197,Australia
AUS,2013-06-01,5.6969629,Australia
AUS,2013-07-01,5.6342924,Australia
AUS,2013-08-01,5.8255736,Australia
AUS,2013-09-01,5.7065107,Australia
AUS,2013-10-01,5.8249022,Australia
AUS,2013-11-01,5.7975506,Australia
AUS,2013-12-01,5.9015061,Australia
AUS,2014-01-01,5.9480542,Australia
AUS,2014-02-01,5.8780012,Australia
AUS,2014-03-01,5.877451,Australia
AUS,2014-04-01,5.8070442,Australia
AUS,2014-05-01,5.9320345,Australia
AUS,2014-06-01,6.0517722,Australia
AUS,2014-07-01,6.175513,Australia
AUS,2014-08-01,6.1088718,Australia
AUS,2014-09-01,6.239795,Australia
AUS,2014-10-01,6.3601232,Australia
AUS,2014-11-01,6.298674,Australia
AUS,2014-12-01,6.1073033,Australia
AUS,2015-01-01,6.3529982,Australia
AUS,2015-02-01,6.1557268,Australia
AUS,2015-03-01,6.1062384,Australia
AUS,2015-04-01,6.1157947,Australia
AUS,2015-05-01,5.9338706,Australia
AUS,2015-06-01,6.0121362,Australia
AUS,2015-07-01,6.2780545,Australia
AUS,2015-08-01,6.1137964,Australia
AUS,2015-09-01,6.1775186,Australia
AUS,2015-10-01,5.9148093,Australia
AUS,2015-11-01,5.852641,Australia
AUS,2015-12-01,5.7428961,Australia
AUS,2016-01-01,6.0426949,Australia
AUS,2016-02-01,5.6968841,Australia
AUS,2016-03-01,5.6564838,Australia
AUS,2016-04-01,5.6489323,Australia
AUS,2016-05-01,5.7249374,Australia
AUS,2016-06-01,5.7004316,Australia
AUS,2016-07-01,5.6977106,Australia
AUS,2016-08-01,5.633788,Australia
AUS,2016-09-01,5.6681002,Australia
AUS,2016-10-01,5.5990383,Australia
AUS,2016-11-01,5.7696731,Australia
AUS,2016-12-01,5.8387519,Australia
AUS,2017-01-01,5.6854649,Australia
AUS,2017-02-01,5.8961882,Australia
AUS,2017-03-01,5.849489,Australia
AUS,2017-04-01,5.6132986,Australia
AUS,2017-05-01,5.551484,Australia
AUS,2017-06-01,5.6287294,Australia
AUS,2017-07-01,5.6107896,Australia
AUS,2017-08-01,5.5443624,Australia
AUS,2017-09-01,5.4661111,Australia
AUS,2017-10-01,5.4053646,Australia
AUS,2017-11-01,5.4567418,Australia
AUS,2017-12-01,5.6194266,Australia
AUS,2018-01-01,5.5258994,Australia
AUS,2018-02-01,5.5846841,Australia
AUS,2018-03-01,5.5340781,Australia
AUS,2018-04-01,5.5500142,Australia
AUS,2018-05-01,5.4415528,Australia
AUS,2018-06-01,5.3491695,Australia
AUS,2018-07-01,5.3007045,Australia
AUS,2018-08-01,5.2525115,Australia
AUS,2018-09-01,5.0202554,Australia
AUS,2018-10-01,5.0027611,Australia
AUS,2018-11-01,5.1112684,Australia
AUS,2018-12-01,5.0205575,Australia
AUS,2019-01-01,5.0512333,Australia
AUS,2019-02-01,4.9958663,Australia
AUS,2019-03-01,5.0931053,Australia
AUS,2019-04-01,5.2250563,Australia
AUS,2019-05-01,5.2033614,Australia
AUS,2019-06-01,5.2680597,Australia
AUS,2019-07-01,5.2826762,Australia
AUS,2019-08-01,5.2625826,Australia
AUS,2019-09-01,5.2269487,Australia
AUS,2019-10-01,5.3022694,Australia
AUS,2019-11-01,5.1742276,Australia
AUS,2019-12-01,5.0421081,Australia
AUS,2020-01-01,5.2506949,Australia
AUS,2020-02-01,5.1163343,Australia
AUS,2020-03-01,5.2038362,Australia
AUS,2020-04-01,6.309213,Australia
AUS,2020-05-01,7.0011506,Australia
AUS,2020-06-01,7.4389218,Australia
AUS,2020-07-01,7.4468382,Australia
AUS,2020-08-01,6.7934553,Australia
AUS,2020-09-01,6.9219191,Australia
AUS,2020-10-01,6.9468553,Australia
AUS,2020-11-01,6.8122554,Australia
AUS,2020-12-01,6.5628641,Australia
AUS,2021-01-01,6.2785589,Australia
AUS,2021-02-01,5.8509291,Australia
AUS,2021-03-01,5.6810535,Australia
AUS,2021-04-01,5.4728895,Australia
AUS,2021-05-01,5.1224202,Australia
AUS,2021-06-01,5.0377436,Australia
AUS,2021-07-01,4.7334892,Australia
AUS,2021-08-01,4.5680617,Australia
AUS,2021-09-01,4.6972966,Australia
AUS,2021-10-01,5.2329297,Australia
AUS,2021-11-01,4.6337315,Australia
AUS,2021-12-01,4.2125841,Australia
AUS,2022-01-01,4.1682933,Australia
AUS,2022-02-01,4.0345007,Australia
AUS,2022-03-01,3.9898077,Australia
AUS,2022-04-01,3.8579553,Australia
AUS,2022-05-01,3.950222,Australia
AUS,2022-06-01,3.6177532,Australia
AUS,2022-07-01,3.4579436,Australia
AUS,2022-08-01,3.5182851,Australia
AUS,2022-09-01,3.5919535,Australia
AUS,2022-10-01,3.4328091,Australia
AUS,2022-11-01,3.516028,Australia
AUS,2022-12-01,3.5285913,Australia
AUS,2023-01-01,3.6637438,Australia
AUS,2023-02-01,3.6133385,Australia
AUS,2023-03-01,3.6020242,Australia
AUS,2023-04-01,3.7108867,Australia
AUS,2023-05-01,3.5987776,Australia
AUS,2023-06-01,3.5322865,Australia
AUS,2023-07-01,3.7284537,Australia
AUS,2023-08-01,3.66386,Australia
AUS,2023-09-01,3.5501166,Australia
AUS,2023-10-01,3.7736327,Australia
AUS,2023-11-01,3.9312522,Australia
AUS,2023-12-01,3.9894317,Australia
AUS,2024-01-01,4.0953764,Australia
AUS,2024-02-01,3.7442068,Australia
AUS,2024-03-01,3.9066159,Australia
AUS,2024-04-01,4.0901168,Australia
AUS,2024-05-01,4.0155375,Australia
AUS,2024-06-01,4.0506912,Australia
AUS,2024-07-01,4.2135839,Australia
AUS,2024-08-01,4.1057774,Australia
AUS,2024-09-01,4.0026985,Australia
AUS,2024-10-01,4.0847099,Australia
AUS,2024-11-01,3.934666,Australia
AUS,2024-12-01,3.9998421,Australia
AUS,2025-01-01,4.1296357,Australia
AUS,2025-02-01,4.0757709,Australia
AUS,2025-03-01,4.0854379,Australia
AUS,2025-04-01,4.0629947,Australia
AUS,2025-05-01,4.1119101,Australia
AUS,2025-06-01,4.3388707,Australia
AUS,2025-07-01,4.2597601,Australia
AUS,2025-08-01,4.2183157,Australia
AUS,2025-09-01,4.4237777,Australia
AUS,2025-10-01,4.3217085,Australia
AUS,2025-11-01,4.3172446,Australia
AUS,2025-12-01,4.1171093,Australia
AUS,2026-01-01,4.0831244,Australia
AUS,2026-02-01,4.3073547,Australia
AUS,2026-03-01,4.2907264,Australia
AUS,2026-04-01,4.5001238,Australia
AUS,2026-05-01,4.3924093,Australia
AUS,2026-06-01,4.4499724,Australia
AUS,2026-07-01,4.4844761,Australia
AUS,2026-08-01,4.6462961,Australia
CAN,1955-01-01,4.8,Canada
CAN,1955-02-01,4.7,Canada
CAN,1955-03-01,4.9,Canada
CAN,1955-04-01,4.5,Canada
CAN,1955-05-01,4.5,Canada
CAN,1955-06-01,4.3,Canada
CAN,1955-07-01,4.3,Canada
CAN,1955-08-01,3.8,Canada
CAN,1955-09-01,4.1,Canada
CAN,1955-10-01,4.0,Canada
CAN,1955-11-01,3.8,Canada
CAN,1955-12-01,3.7,Canada
CAN,1956-01-01,3.7,Canada
CAN,1956-02-01,3.8,Canada
CAN,1956-03-01,3.6,Canada
CAN,1956-04-01,3.5,Canada
CAN,1956-05-01,3.4,Canada
CAN,1956-06-01,3.2,Canada
CAN,1956-07-01,3.0,Canada
CAN,1956-08-01,3.0,Canada
CAN,1956-09-01,3.1,Canada
CAN,1956-10-01,2.8,Canada
CAN,1956-11-01,3.1,Canada
CAN,1956-12-01,3.4,Canada
CAN,1957-01-01,3.8,Canada
CAN,1957-02-01,3.9,Canada
CAN,1957-03-01,4.1,Canada
CAN,1957-04-01,4.2,Canada
CAN,1957-05-01,3.9,Canada
CAN,1957-06-01,4.3,Canada
CAN,1957-07-01,4.6,Canada
CAN,1957-08-01,4.8,Canada
CAN,1957-09-01,5.4,Canada
CAN,1957-10-01,5.3,Canada
CAN,1957-11-01,6.2,Canada
CAN,1957-12-01,6.5,Canada
CAN,1958-01-01,6.5,Canada
CAN,1958-02-01,6.6,Canada
CAN,1958-03-01,6.9,Canada
CAN,1958-04-01,6.9,Canada
CAN,1958-05-01,7.0,Canada
CAN,1958-06-01,7.9,Canada
CAN,1958-07-01,7.5,Canada
CAN,1958-08-01,7.5,Canada
CAN,1958-09-01,7.1,Canada
CAN,1958-10-01,7.5,Canada
CAN,1958-11-01,7.2,Canada
CAN,1958-12-01,7.0,Canada
CAN,1959-01-01,6.5,Canada
CAN,1959-02-01,6.2,Canada
CAN,1959-03-01,6.0,Canada
CAN,1959-04-01,5.8,Canada
CAN,1959-05-01,6.3,Canada
CAN,1959-06-01,5.6,Canada
CAN,1959-07-01,5.5,Canada
CAN,1959-08-01,5.9,Canada
CAN,1959-09-01,5.4,Canada
CAN,1959-10-01,5.5,Canada
CAN,1959-11-01,5.8,Canada
CAN,1959-12-01,6.0,Canada
CAN,1960-01-01,6.1,Canada
CAN,1960-02-01,6.4,Canada
CAN,1960-03-01,6.5,Canada
CAN,1960-04-01,6.8,Canada
CAN,1960-05-01,7.2,Canada
CAN,1960-06-01,6.7,Canada
CAN,1960-07-01,7.1,Canada
CAN,1960-08-01,7.6,Canada
CAN,1960-09-01,7.5,Canada
CAN,1960-10-01,7.6,Canada
CAN,1960-11-01,7.5,Canada
CAN,1960-12-01,7.6,Canada
CAN,1961-01-01,7.6,Canada
CAN,1961-02-01,7.7,Canada
CAN,1961-03-01,7.6,Canada
CAN,1961-04-01,7.6,Canada
CAN,1961-05-01,7.6,Canada
CAN,1961-06-01,7.4,Canada
CAN,1961-07-01,7.2,Canada
CAN,1961-08-01,6.8,Canada
CAN,1961-09-01,6.9,Canada
CAN,1961-10-01,6.5,Canada
CAN,1961-11-01,6.1,Canada
CAN,1961-12-01,6.0,Canada
CAN,1962-01-01,6.0,Canada
CAN,1962-02-01,6.2,Canada
CAN,1962-03-01,6.0,Canada
CAN,1962-04-01,5.9,Canada
CAN,1962-05-01,5.6,Canada
CAN,1962-06-01,5.7,Canada
CAN,1962-07-01,6.0,Canada
CAN,1962-08-01,5.7,Canada
CAN,1962-09-01,5.7,Canada
CAN,1962-10-01,5.7,Canada
